content_uid,name,type,serial_id,genres,duration_seconds
2840,В ритме сердца,movie,,"Мюзикл,Мелодрама,Драма",5347.0
9778,В ритме танго,serial_with_season,,Мелодрама,47823.0
14602,В свободном улете,serial_with_season,,Комедия,3490.0
15812,В сердце моря,movie,,"Приключения,Биография,Драма,Боевик",7001.0
5355,В созвездии Стрельца,serial_with_season,,Биография,25160.0
29609,В тихом омуте,movie,,"Детектив,Триллер",5618.0
4865,В фокусе,movie,,Комедия,5593.0
3248,В центре внимания,movie,,"Детектив,Драма",7740.0
25442,В четверг и больше никогда,movie,,Драма,5279.0
18917,Вавилон Н.Э,movie,,"Фильм,Боевик",5797.0
30446,Вайнштейн: Расплата Голливуда,movie,,Документальный,2769.0
25295,Валентин и Валентина,movie,,Мелодрама,5263.0
25437,Валентинка,movie,,Драма,6449.0
20226,Валера,serial_with_season,,Анимация,2117.0
24924,Валериан и город тысячи планет,movie,,Фантастика,7871.0
28104,Вальгалла: Рагнарек,movie,,"Приключения,Фэнтези",6050.0
26916,Валькины паруса,movie,,"Семейный,Драма",4251.0
27757,Вам письмо,movie,,"Мелодрама,Драма,Комедия",6872.0
27769,Вампирши,movie,,"Ужасы,Мелодрама,Комедия",5330.0
26313,Ван Гог. На пороге вечности,movie,,Биографическая драма,6393.0
25215,"Ван Гог. С любовью, Винсент",movie,,Драма,5445.0
26240,Ван Гоги,movie,,Драма,5914.0
26885,Вас ожидает гражданка Никанорова,movie,,Мелодрама,4908.0
24973,Васаби,movie,,Боевик,5700.0
18966,Васса. 1 серия,movie,,Драма,4039.0
9604,Васса. 2 серия,movie,,Драма,3809.0
4456,Ватерлоо. 1 серия,movie,,Испания,3815.0
9542,Ватерлоо. 2 серия,movie,,Испания,3816.0
9837,Ваш репетитор,movie,,Драма,5089.0
15324,Ваша Бриташа в Америке,serial_with_season,,Комедия,9114.0
14532,Ваша честь,serial_with_season,,"Криминал,Триллер,Драма",32557.0
7155,Вдовий маяк,movie,,"Ужасы,Детектив,Триллер,Драма",5055.0
3969,Вдовы,movie,,Драма,5099.0
25682,Вдовы,movie,,"Криминал,Триллер,Драма",7462.0
29016,Вдребезги,movie,,Комедия,5352.0
3933,Ведьма из Блэр: Новая глава,movie,,Ужасы,5132.0
9840,Ведьмы,movie,,"Ужасы,Драма",5891.0
7631,Ведьмы,movie,,"Семейный,Фэнтези,Комедия",5997.0
25043,Ведьмы страны Оз,movie,,"Фэнтези,Комедия,Боевик",9751.0
5882,Век Адалин,movie,,"Мелодрама,Драма",6485.0
19015,Великий Гэтсби,movie,,"Мелодрама,Драма",8173.0
28132,Великий северный путь,movie,,Документальный,4498.0
25163,Вельзевул,movie,,Ужасы,6555.0
2067,Венецианские львы,movie,,Комедия,4907.0
10827,Венецианский детектив,movie,,"Детектив,Комедия",5812.0
25089,Венеция зовёт,movie,,"Семейный,Драма,Комедия",5402.0
7703,Вербо,movie,,Фантастическая драма,5022.0
7530,Вердикт,serial_with_season,,Детектив,11578.0
3940,Вердикт за деньги,movie,,"Криминальная драма,Триллер",7340.0
26027,Верзила,movie,,"Фильм,Триллер",6080.0
7498,Верзила салмон,movie,,Комедия,5657.0
15564,Верность,movie,,Драма,4705.0
11505,Вернувшиеся,serial_with_season,,Документальный,90817.0
25330,Вернуть Бена,movie,,Драма,5927.0
26454,Верные друзья,movie,,"Комедийная мелодрама,Комедия",5783.0
29373,Вероника не придет,movie,,Драма,6738.0
30546,Версальский роман,movie,,Драма,6834.0
1602,Веселая астрология,serial_with_season,,Мультсериал,37707.0
25246,Веселые каникулы,movie,,"Фильм,Боевик",5524.0
27094,Веселые ребята,movie,,"Мюзикл,Комедия",5410.0
27634,Веселые ребята (цветная версия),movie,,Мюзикл,5386.0
27206,Весна,movie,,Комедия,6171.0
27592,Весна на Заречной улице (цветная версия),movie,,Драма,5453.0
28780,Весёлая ферма,movie,,Мультипликационный фильм,3816.0
18615,Ветер перемен. Фоменко,movie,,Шоу,1189.0
27647,Ветреная река,movie,,"Детектив,Триллер",6155.0
13637,Вечер с Беверли Лафф Линн,movie,,Криминальная комедия,6198.0
2046,Вечная жизнь Александра Христофорова,movie,,Комедийная драма,6025.0
4573,Вечность,movie,,Драма,6617.0
27883,Взаимовымещение. Фоменко,movie,,Шоу,1038.0
26852,"Взрослая дочь, или Тест на...",movie,,"Мелодрама,Комедия",5607.0
29080,Взрослые дети,movie,,Комедия,4251.0
28167,Взрослые игры,movie,,Криминальная драма,5384.0
26937,Взрыв,movie,,Боевик,5694.0
7170,Взрывная блондинка,movie,,Боевик,6595.0
26890,Видели ночь,movie,,"Драма,Комедия",4922.0
25088,Визит дамы. 1 серия,movie,,Драма,4032.0
25485,Визит дамы. 2 серия,movie,,Драма,4126.0
26052,Вий,movie,,"Ужасы,Фэнтези",4403.0
26437,Викинг,movie,,Испания,7937.0
26362,Викинг Вик,movie,,Мультипликационный фильм,96.0
27994,Викинг Вик,serial_with_season,,Мультсериал,55442.0
5282,Виктория,movie,,"Семейный,Спорт,Комедия",5312.0
9843,Вилли и крутые тачки,movie,,"Детям,Мультфильм",5183.0
14629,Винил,serial_with_season,,Драма,35236.0
25854,Виноградник,movie,,"Фэнтези,Триллер",6136.0
26759,"Винчестер. Дом, который построили призраки",movie,,Ужасы,5707.0
15292,Виртуальный секс,serial_with_season,,Для взрослых,9634.0
12471,Виселица,movie,,"Криминал,Детектив,Триллер,Драма",5639.0
14773,Вице-президент,serial_with_season,,Комедия,40230.0
26371,Вкус ночи,movie,,"Ужасы,Фэнтези,Драма",5743.0
920,Влажная сила. Фоменко,movie,,Шоу,1401.0
7588,Властелин колец: Братство кольца,movie,,"Приключения,Фэнтези,Драма",10262.0
7593,Властелин колец: Возвращение короля,movie,,"Приключения,Фэнтези,Драма",11563.0
5306,Властелин колец: Две крепости,movie,,"Приключения,Фэнтези,Драма",10320.0
25033,Властелины стихий 2,movie,,"Фэнтези,Боевик",6348.0
28212,Власть,movie,,"Биографическая драма,Комедия",7620.0
14625,Власть в ночном городе,serial_with_season,,"Криминал,Драма",209933.0
14627,Власть в ночном городе. Книга вторая: Призрак,serial_with_season,,"Криминал,Драма",34345.0
27493,Власть убийц,movie,,Боевик,6186.0
3447,Влюбленные,movie,,"Мелодрама,Драма",6022.0
9847,Влюбленные женщины,serial_with_season,,Мелодрама,37420.0
29078,Влюблён по собственному желанию,movie,,Мелодрама,5025.0
13424,Вместе,serial_with_season,,"Мелодрама,Драма,Комедия",6192.0
25170,Вместо питья. Фоменко,movie,,Шоу,870.0
7591,Вне игры,movie,,Спортивная драма,6236.0
17573,Вне игры,serial_with_season,,"Спорт,Драма,Комедия",47575.0
5097,Вне/себя,movie,,"Триллер,Фантастика,Боевик",6732.0
24559,Внезапно беременна,movie,,Комедийная мелодрама,5446.0
4965,Внеземное эхо,movie,,"Приключения,Фантастика",5251.0
25581,Внешняя политика. Фоменко,movie,,Шоу,30.0
26041,"Внимание, черепаха!",movie,,Комедия,4877.0
24811,Внук космонавта,movie,,Мелодрама,4798.0
25240,Во бору брусника,movie,,"Мелодрама,Драма",8909.0
7250,Во власти стихии,movie,,Драма,5543.0
24583,Во власти тигра,movie,,Триллер,5145.0
27618,Во имя спасения,movie,,Фантастический боевик,7414.0
