,serial_with_season,movie,serial_without_season
867644,0,3417,0
867647,0,18353,0
867655,20,3751,0
867660,0,1357,0
867661,0,14478,0
867665,0,24409,0
867673,0,16127,0
867680,0,10592,0
867682,0,2343,0
867683,0,2880,0
867684,44993,6012,0
867703,0,206,0
867704,0,954,0
867705,0,13,0
867706,0,20283,0
867718,0,6360,0
867724,0,3065,0
867725,0,41,0
867726,0,14369,0
867732,0,5461,0
867733,0,1526,0
867734,4856,9133,0
867761,0,2611,0
867762,6876,1386,0
867775,0,8727,0
867779,0,2337,0
867782,0,4964,0
867783,0,5245,0
867785,0,11550,0
867788,0,5494,0
867795,0,1097,0
867797,5,14887,0
867805,0,3848,0
867808,8595,1155,0
867817,0,92138,0
867842,0,9824,0
867848,15648,46948,0
867902,0,25,0
867903,299009,12487,0
868024,0,4,0
868026,0,1764,0
868029,0,287,0
868030,0,6736,0
868033,264,916,0
868036,0,4801,0
868037,0,249,0
868038,1851,488,0
868049,0,22516,0
868059,0,114,0
868060,0,5081,0
868062,0,14731,0
868066,0,1682,0
868067,1638,0,0
868068,5637,0,0
868070,12161,6878,0
868080,0,5518,0
868081,0,244,0
868082,0,5210,0
868083,0,11499,0
868088,0,16399,0
868093,0,8569,0
868095,0,26125,0
868104,0,3337,0
868105,0,6,0
868106,0,4854,0
868108,0,24511,0
868116,0,7417,0
868118,1336,1515,0
868122,0,15816,0
868127,0,23106,0
868131,4390,8007,0
868141,0,7234,0
868143,2638,16676,0
868149,9367,39972,0
868198,0,22,0
868200,0,461,0
868201,0,1193,0
868202,0,14,0
868205,306,10302,0
868210,0,4852,0
868211,0,15697,0
868217,0,104628,0
868250,35153,6155,0
868263,23,0,0
868264,0,4765,0
868269,0,84,0
868270,0,394,0
868271,0,16459,0
868278,12,9908,0
868285,0,10562,0
868287,9113,923,0
868291,135579,0,0
868348,0,1188,0
868349,0,5083,0
868350,0,6751,0
868355,0,1910,0
868357,1623,14406,0
868365,0,7238,0
868369,0,7670,0
868372,104419,1198,0
868409,0,10742,0
868412,0,44403,0
868422,0,26243,0
868428,0,8470,0
868429,0,46,0
868430,19267,18829,0
868443,0,194,0
868444,0,3007,0
868445,0,28896,0
868455,5,0,0
868456,0,26124,0
868463,0,11461,0
868465,1492,14658,0
868484,657,0,0
868485,0,4,0
868486,0,10901,0
868488,2474,1380,0
868491,0,8,0
868492,0,418,0
868494,24846,40813,0
868530,94,16967,0
868540,0,4654,0
868544,0,7814,0
868546,0,668,0
868547,876,1527,0
868552,0,1089,0
868553,0,283,0
868554,7811,0,0
868558,0,2,0
868559,0,1970,0
868560,0,13,0
868561,0,6362,0
868563,0,3636,0
868564,0,1269,0
868567,0,13,0
868568,363,2399,0
868572,0,883,0
868573,44408,0,0
868591,0,4827,0
868592,0,8120,0
868594,0,3976,0
868595,0,113,0
868596,0,146,0
868597,2764,65182,0
868629,0,5739,0
868632,0,17,0
868634,0,5021,0
868635,0,12,0
868636,0,318,0
868637,0,590,0
868638,114,54,0
868641,0,1398,0
868642,0,45,0
868645,0,1732,0
868646,479,961,0
868650,0,794,0
868651,0,381,0
868652,10391,8863,0
868662,0,10771,3082
868665,0,32601,0
868674,3895,17038,0
868681,0,439,0
868682,0,6939,0
868685,0,34,0
868686,0,48,0
868687,0,141,0
868688,0,26204,0
868694,206,0,0
868695,0,20,0
868696,0,5,0
868697,0,10606,0
868699,0,6750,0
868700,0,10,0
868701,0,165,0
868702,0,853,0
868705,0,17030,0
868710,0,9564,0
868712,0,1532,0
868714,9,0,0
868715,0,63319,0
868737,0,1000,0
868738,0,31,0
868739,77488,60054,0
868811,0,6887,0
868822,0,76300,0
868848,0,9,0
868849,0,105,0
868850,16401,116341,0
868886,0,550,0
868887,0,54,0
868888,27,5947,0
868896,0,3011,0
868898,0,5382,0
868899,0,1003,0
868900,0,5635,0
868901,24997,49937,0
868920,0,5887,0
868922,0,7,0
868923,0,8187,0
868930,0,6,0
868931,0,3602,0
868933,0,4720,0
868935,24621,23477,0
868962,0,3333,0
868963,0,32397,0
868977,15369,0,0
868986,0,36415,0
868995,1328,56800,0
869018,605,319847,0
869104,0,1088,0
869105,0,71,0
869107,0,158,0
869108,19160,15084,7977
869139,0,16415,0
869146,0,4338,0
869149,0,821,0
869150,0,6123,0
869155,0,293,0
869156,0,32070,0
869167,26,1359,0
869170,0,155,0
869171,0,1249,0
869172,0,152,0
869173,143,785,0
869182,0,16205,0
869186,0,3660,0
869187,0,62,0
869188,0,3357,0
869189,0,3844,0
869191,0,1068,0
869192,0,10362,0
869195,0,6161,0
869196,0,111,0
869197,0,3346,0
869199,73,56,0
869201,0,4616,0
869203,1278,0,0
869205,8,0,0
869206,0,669,0
869207,137,34,0
869210,3149,12680,0
869215,0,9,0
869216,0,5501,0
869218,0,9709,0
869220,0,14516,0
869221,0,614,0
869222,0,228,0
869223,7,0,0
869224,0,5472,0
869225,0,1526,0
869229,0,187,0
869231,0,3597,0
869233,0,23734,0
869241,0,19007,0
869247,0,15550,0
869250,0,4031,0
869252,0,3642,0
869253,0,34381,0
869261,0,6015,0
869263,1967,1865,0
869265,0,672,0
869267,0,0,4736
869268,0,4922,0
869269,0,24989,0
869277,2245,7153,0
869283,0,4934,0
869285,0,2768,0
869287,0,731,0
869290,0,7389,0
869292,1539,13277,0
869296,0,6720,0
869299,0,1650,0
869301,0,3088,0
869305,0,24383,0
869315,0,4551,0
869318,0,6710,0
869319,0,16317,0
869325,0,2,0
869326,0,12869,0
869330,0,5766,0
869333,0,70,0
869336,0,1953,0
869338,700,63,0
869343,0,8996,0
869345,0,42804,0
869357,0,5,0
869358,0,22,0
869359,0,10057,0
869361,36,0,0
869362,0,10089,0
869364,0,13314,0
869367,0,7,0
869368,59,74338,0
869396,0,1050,0
869398,0,5320,0
869402,0,119,0
869403,211,1397,0
869406,0,428,0
869408,0,88,0
869409,0,8643,0
869411,2669,0,0
869424,0,6167,0
869425,0,4611,0
869430,0,6607,0
869431,0,6003,0
869432,14064,0,0
869439,0,1425,0
869442,0,13,0
869443,0,58,0
869444,0,796,0
869445,0,4890,0
869447,0,1626,0
869448,3,0,0
869449,0,6151,0
869450,0,30,0
869451,791,4826,0
869456,0,247,0
869458,0,8080,0
869459,0,3,0
869460,160,56408,0
869475,0,881,0
869476,0,43,0
869477,0,4719,0
869480,0,3539,0
869485,0,4670,0
869486,0,6,0
869487,5,0,0
869488,0,21360,0
869499,0,5697,0
869501,31078,13968,0
869520,58055,7812,0
869553,0,1425,0
869555,21,0,0
869556,0,4885,0
869558,0,30,0
869559,164,2379,0
869562,0,1359,0
869564,0,6845,0
869567,9,19056,0
869572,0,5241,0
869573,0,12,0
869574,4946,0,0
869579,0,9129,0
869582,0,9524,0
869584,0,38,0
869585,0,2230,0
869586,35370,5979,0
869602,17,0,0
869603,0,5736,0
869604,1212,15503,0
869616,0,10060,0
869620,0,2,0
869621,0,131,0
869622,0,2,0
869623,0,127,0
869624,0,10,0
869625,0,530,0
869626,0,8799,0
869631,0,53263,0
869644,0,3470,0
869645,3662,0,0
869647,0,1148,0
869648,0,314,0
869651,0,46,0
869653,37285,8071,0
869664,0,25792,0
869671,22650,33,0
869694,3,0,0
869695,0,4559,0
869697,0,1696,0
869698,80608,58042,0
869749,0,6455,0
869751,0,2031,0
869752,38962,11030,0
869775,583,0,0
869776,0,53,0
869778,0,1629,0
869780,0,12,0
869781,0,9,0
869782,0,57,0
869784,1356,0,0
869785,0,2537,0
869787,0,883,0
869788,0,2441,0
869791,0,6307,0
869795,0,2,0
869796,84,4907,0
869799,0,39,0
869800,20,0,0
869801,0,12064,0
869805,0,867,0
869807,2868,943,0
869810,0,7560,0
869812,0,2,0
869813,0,10928,0
869816,0,1494,0
869817,0,1245,0
869818,6683,6294,0
869825,0,403,0
869826,0,48,0
869827,0,896,0
869828,0,0,9580
869830,87941,22544,0
869866,21235,7658,0
869879,0,3944,0
869888,0,4,0
869889,0,4070,0
869890,0,5935,0
869892,0,728,0
869893,0,6568,0
869895,0,5637,0
869896,0,129,0
869897,0,858,0
869898,2932,4188,0
869901,0,93,0
869903,0,6335,0
869904,0,511,0
869905,0,4171,0
869907,0,3086,0
869909,0,2,0
869910,50,0,0
869911,0,1470,0
869914,0,5344,0
869915,0,42,0
869916,0,2512,0
869921,0,4617,0
869922,0,4477,0
869923,0,1561,0
869925,758,113,0
869929,0,12,0
869930,0,1730,0
869931,1269,313,0
869933,51,2815,0
869935,59,0,0
869936,3875,8347,0
869944,0,196,0
869945,0,2878,0
869946,0,2269,0
869949,0,1686,0
869951,0,15552,0
869956,0,766,0
869957,0,4643,0
869960,20,0,0
869962,72476,28164,0
870001,0,1450,0
870005,0,1870,0
870006,0,6125,0
870009,0,21,0
870010,0,6345,0
870018,0,1585,0
870019,0,1394,0
870021,0,30,0
870022,0,4,0
870023,0,48,0
870024,0,26497,0
870029,0,4521,0
870031,0,1295,0
870032,1238,5222,0
870038,0,2,0
870039,0,1297,0
870040,3350,44442,0
870056,9073,15753,0
870068,0,479,0
870069,0,14,0
870070,0,30,0
870071,0,13847,0
870075,0,71,0
870076,0,1235,0
870077,0,1217,0
870078,0,2181,0
870079,0,12,0
870080,0,66545,0
870097,0,118,0
870098,0,2890,0
870100,0,301,0
870101,0,211051,0
870159,0,9,0
870160,0,346,0
870161,0,30,0
870162,0,7535,0
870163,0,9,0
870164,0,1365,0
870165,0,4,0
870166,88,27671,0
870177,27,2019,0
870181,0,10942,0
870183,0,20472,0
870188,0,8990,0
870190,0,128,0
870191,0,23237,0
870196,0,33,0
870197,0,5984,0
870198,67429,0,0
870223,0,4,0
870224,0,4055,0
870227,0,673,0
870229,12946,7539,0
870244,0,25743,0
870249,0,4665,0
870250,0,92,0
870252,0,2515,0
870253,22549,23549,0
870266,0,263,0
870267,0,18416,0
870274,0,16,0
870275,335,41261,0
870293,0,5224,0
870295,0,11227,0
870299,0,73432,0
870317,0,1845,0
870318,6593,0,0
870342,0,8228,0
870344,0,28,0
870345,0,1548,0
870346,0,5674,0
870350,0,10213,0
870359,0,5238,0
870361,0,1112,0
870362,0,6483,0
870367,471,571,0
870372,0,7103,0
870376,2548,0,0
870383,0,79,0
870384,10892,1345,0
870391,1852,285,0
870393,0,4932,0
870395,22,5151,0
870402,0,14756,0
870405,24,0,0
870407,0,10795,0
870410,0,14681,0
870414,0,12961,0
870422,0,39,0
870424,3128,0,0
870425,0,6819,0
870430,0,98,0
870431,0,43,0
870432,0,1021,0
870433,32896,25295,0
870467,0,31723,0
870474,66627,29206,0
870507,0,6687,0
870510,0,18467,0
870517,0,5444,0
870519,0,7511,0
870522,0,37541,0
870534,0,6,0
870535,0,10832,0
870539,0,5875,0
870540,0,1598,0
870541,0,28,0
870542,0,596,0
870543,4955,11729,0
870549,0,6790,0
870550,0,6034,0
870551,0,767,0
870552,0,33,0
870553,0,23,0
870554,0,26150,0
870560,0,39678,0
870570,0,14,0
870572,0,19874,0
870576,0,14426,0
870581,1571,0,0
870582,0,13486,0
870586,0,8574,0
870588,0,6,0
870589,0,6811,0
870590,0,12,0
870592,0,18486,0
870596,0,398,0
870597,30812,1928,0
870611,0,5075,0
870614,0,3939,0
870619,0,18,0
870620,0,20435,0
870627,0,4764,0
870629,0,24650,0
870632,6091,0,0
870636,0,6100,0
870638,21949,53197,0
870661,0,90,0
870662,0,1017,0
870664,0,2026,0
870666,0,5,0
870667,0,27,0
870668,0,16,0
870669,12610,11576,6123
870681,75,6053,0
870688,2874,6020,0
870691,36230,0,0
870705,0,100,0
870707,187,2394,0
870709,0,4679,0
870710,0,352,0
870711,0,5205,0
870713,0,1784,0
870714,0,10108,0
870718,0,5203,0
870719,160,14235,0
870726,0,8940,0
870731,0,587,0
870732,1109,14263,0
870739,0,4907,0
870740,0,20,0
870741,0,5,0
870742,854,6847,0
870747,0,442,0
870751,0,22,0
870752,0,11894,0
870755,1341,78912,0
870784,0,603,0
870786,0,5659,0
870787,0,195,0
870788,2944,101742,0
870816,0,22357,0
870823,0,20405,0
870829,0,2884,0
870831,0,371,0
870834,0,30,0
870835,0,5433,0
870836,0,10107,0
870839,0,2480,0
870842,0,2265,0
870843,0,1913,0
870845,0,62,0
870848,0,532,0
870850,0,160,0
870851,89,1797,0
870854,305,0,0
870855,0,9,0
870856,0,12,0
870857,0,6278,0
870859,0,23131,0
870865,0,2351,0
870866,0,11039,0
870868,42,227,0
870876,0,21,0
870877,0,53514,0
870897,0,272969,0
870971,8419,18221,0
870979,442,3460,0
870981,70,71790,0
870999,1244,0,0
871002,475,5474,0
871006,0,14164,0
871011,0,14320,0
871015,0,8851,0
871016,0,12088,0
871019,0,20,0
871020,0,730,0
871023,0,5858,0
871025,0,50139,0
871037,0,3,0
871038,0,6441,0
871040,5241,3255,0
871044,0,645,0
871045,14,0,0
871046,0,3453,0
871047,0,6287,0
871048,60,32282,0
871058,0,7726,0
871062,0,40,0
871063,0,24659,0
871069,29,0,0
871070,0,7797,0
871073,0,6271,0
871076,0,19439,0
871079,0,11805,0
871084,0,11714,0
871087,73,0,0
871088,440,34401,0
871096,0,5739,0
871097,34802,0,0
871109,0,12,0
871110,0,5711,0
871112,0,1188,0
871113,0,3856,0
871115,0,2248,0
871117,14440,3,0
871124,0,7231,0
871125,0,2124,0
871126,129,486,0
871128,0,10649,0
871131,0,2,0
871133,0,965,0
871134,2049,0,0
871135,0,3,0
871136,38533,79,0
871152,3343,0,0
871153,0,1771,0
871154,0,4193,0
871156,11725,0,0
871160,0,73,0
871161,0,371,0
871162,6465,0,0
871165,48134,2726,0
871208,0,11587,0
871211,0,6606,0
871212,0,12414,0
871218,0,5817,0
871220,0,4,0
871221,1024,0,0
871222,0,3355,0
871223,29603,32894,0
871246,1278,3768,0
871249,0,1269,0
871250,0,50,0
871251,0,7,0
871252,338,10251,0
871256,0,21265,0
871263,0,4322,0
871264,0,2433,0
871266,0,62,0
871267,0,14567,0
871270,10927,20196,0
871283,0,24304,0
871289,0,25225,0
871294,0,5996,0
871297,3135,0,0
871299,5874,45378,0
871311,0,111,0
871312,0,10,0
871313,0,2258,0
871314,6632,0,0
871318,0,5089,0
871326,0,1215,0
871327,51320,29773,0
871371,0,70,0
871372,0,3,0
871373,0,3,0
871374,0,8794,0
871377,0,1898,0
871378,21,48,0
871380,77061,26209,461
871416,0,14,0
871417,0,1794,0
871419,0,646,0
871420,0,10169,0
871422,0,4034,0
871424,0,3595,0
871425,0,1519,0
871427,0,16,0
871428,0,15,0
871429,2375,0,0
871431,2,1569,0
871433,0,10244,0
871436,0,5350,0
871438,24852,0,0
871447,0,51935,0
871458,5,0,0
871459,4,8262,0
871467,0,2393,0
871468,0,33,0
871469,0,701,0
871471,0,19145,0
871477,0,11648,0
871482,0,12,0
871483,700,4922,0
871486,0,1022,0
871487,51292,20623,0
871518,0,7842,0
871521,0,2141,0
871522,0,4746,0
871526,0,66116,0
871553,0,30,0
871554,2090,82,0
871556,0,8532,0
871559,0,9607,0
871562,35,9782,0
871567,4138,3108,0
871572,0,124,0
871575,0,1,0
871576,0,32,0
871577,0,3392,0
871578,0,5791,0
871579,29,0,0
871580,0,202,0
871581,0,5797,0
871583,0,3,0
871584,0,2025,0
871586,0,92,0
871587,0,2274,0
871588,15365,36742,0
871639,0,1890,0
871641,0,10889,0
871644,0,95,0
871645,87191,0,0
871683,0,73,0
871684,26,0,0
871685,0,3004,0
871686,0,5366,0
871687,0,700,0
871688,0,1097,0
871689,0,3,0
871690,2862,15088,0
871696,9,0,0
871697,0,5174,0
871698,0,6758,0
871700,5,0,0
871701,0,2444,0
871702,6027,0,0
871704,0,846,0
871706,0,6939,0
871708,0,2073,0
871709,0,76,0
871710,5,0,0
871711,48,0,0
871712,22,74,0
871716,0,1292,0
871717,0,28317,0
871724,0,5016,0
871725,0,9777,0
871730,0,12916,0
871735,0,1434,0
871736,2626,177940,0
871798,0,270,0
871799,0,22352,0
871809,0,16357,0
871815,0,66887,0
871831,0,4,0
871832,0,9,0
871833,0,8756,0
871836,0,10843,0
871838,0,5851,0
871840,10,16193,0
871848,0,1342,0
871850,0,72285,0
871868,0,101950,0
871903,0,7467,0
871905,37116,10451,0
871924,0,12302,0
871928,0,55272,0
871942,0,46688,0
871962,0,14527,0
871968,5270,13500,0
871977,0,62243,0
871994,0,77701,0
872009,8020,20828,0
872023,0,4219,0
872025,0,5418,0
872029,6898,7711,0
872036,0,1667,0
872039,0,324,0
872040,0,372,0
872042,0,25376,0
872047,0,79684,0
872067,0,3,0
872068,0,5257,0
872071,0,10079,0
872074,0,7270,0
872077,0,2,0
872078,0,27,0
872079,0,5212,0
872080,0,1689,0
872082,0,5770,0
872083,0,30,0
872084,0,2660,0
872086,0,96130,0
872113,3,0,0
872114,0,13122,0
872118,69,29561,0
872133,0,6972,0
872134,0,80,0
872136,0,7253,0
872139,0,88113,0
872162,0,5039,0
872165,0,38388,0
872174,0,4452,0
872175,0,645,0
872176,0,2647,0
872180,0,4416,0
872181,0,11356,0
872185,0,9,0
872186,0,644,0
872187,0,13002,0
872189,0,17797,0
872193,0,11022,0
872196,0,1066,0
872198,22,20217,0
872207,0,880,0
872208,0,8,0
872209,0,14094,0
872215,33,2023,0
872223,0,4,0
872224,0,10,0
872225,0,5,0
872226,0,13,0
872227,0,7,0
872228,0,4861,0
872229,0,6965,0
872235,0,2695,0
872236,0,3694,0
872239,2932,27297,0
872247,0,126,0
872249,0,5526,0
872253,519,0,0
872254,0,11,0
872255,0,1413,0
872257,0,6322,0
872259,0,5007,0
872261,138,144,0
872264,0,22513,0
872273,0,13,0
872274,0,641,0
872275,0,1231,0
872276,0,5651,0
872278,0,3416,0
872280,0,9,0
872281,0,11111,0
872284,0,1,0
872285,1743,0,0
872286,0,990,0
872288,0,1458,0
872291,0,2380,0
872292,0,5,0
872293,21,15519,0
872302,0,77,0
872304,0,12,0
872305,0,102,0
872306,0,18973,0
872313,0,10,0
872314,0,14620,0
872318,0,750,0
872319,0,98447,0
872342,0,1726,0
872343,0,111,0
872344,0,1636,0
872346,0,471,0
872348,0,315,0
872349,0,645,0
872353,0,9,0
872354,0,4,0
872355,0,19010,0
872359,0,18547,0
872365,252,10705,83
872400,0,127,0
872401,0,2044,0
872403,0,1101,0
872404,27637,99376,0
872446,0,6627,0
872448,0,4,0
872449,0,6595,0
872453,0,274,0
872454,0,5650,0
872455,0,844,0
872456,0,5149,0
872457,0,12179,0
872460,0,436,0
872461,0,5845,0
872463,0,30,0
872464,1986,165553,0
872522,0,429,0
872525,0,180,0
872526,0,10,0
872527,0,5661,0
872528,0,122,0
872529,0,311,0
872531,0,768,0
872532,0,1188,0
872533,0,1037,0
872534,0,116,0
872535,0,266,0
872536,0,12591,0
872538,0,1084,0
872540,0,2406,0
872542,0,148,0
872544,0,6564,0
872546,0,44,0
872547,0,1710,0
872548,125,6170,0
872552,15222,6498,0
872568,0,368,0
872569,874,9634,0
872575,0,1844,0
872577,10,0,0
872578,0,38,0
872579,0,27,0
872580,0,1609,0
872582,701,0,0
872588,0,5,0
872589,0,4212,0
872590,1651,0,0
872591,0,1500,0
872593,2413,23748,0
872599,180,9486,0
872604,0,1089,0
872606,0,119,0
872608,0,6528,0
872610,7674,6210,0
872616,0,16088,0
872619,0,48,0
872621,0,64851,0
872632,0,561,0
872633,936,1224,0
872635,0,12897,0
872639,0,1432,0
872640,0,5556,0
872641,0,281,0
872642,3058,60634,0
872660,0,14797,0
872664,0,47706,0
872674,3982,4964,0
872685,5415,90,0
872689,0,57,0
872690,0,12,0
872691,1219,4223,0
872696,0,11,0
872697,0,2620,0
872698,0,16720,0
872707,0,4234,0
872708,2564,233517,0
872774,0,17547,0
872783,0,1067,0
872784,0,874,0
872785,0,1821,0
872786,0,937,0
872788,0,5387,0
872792,0,5675,0
872793,0,5627,0
872795,0,11,0
872796,0,1031,0
872797,0,478,0
872798,0,5728,0
872799,9,139,0
872801,0,167,0
872802,0,6615,0
872803,0,266,0
872804,0,1467,0
872805,0,7135,0
872807,0,48560,0
872820,0,10,0
872821,0,5342,0
872824,0,4,0
872825,0,714,0
872826,0,377,0
872827,0,2361,0
872828,0,5389,0
872830,0,3069,0
872834,97,0,0
872835,0,1975,0
872837,0,3402,0
872838,0,880,0
872839,2989,0,0
872840,0,1638,0
872844,0,11712,0
872848,0,36,0
872849,0,13,0
872850,0,1704,0
872851,0,5384,0
872852,21126,10823,0
872863,207,0,0
872864,0,22,0
872865,0,5041,0
872866,0,1074,0
872867,6118,5141,0
872870,0,1406,0
872871,5142,0,0
872873,0,19,0
872874,0,95886,0
872908,0,90,0
872909,0,3414,0
872910,0,299,0
872912,0,471,0
872913,0,113,0
872915,293,0,0
872917,0,8798,0
872923,30382,19,0
872938,0,10995,0
872940,200,0,0
872941,0,4830,0
872942,0,233,0
872943,0,8,0
872944,0,809,0
872945,0,22242,0
872951,0,361,0
872952,0,915,0
872955,0,5,0
872956,0,680,0
872957,142202,0,0
873005,0,6884,0
873007,10254,9451,0
873013,0,8226,0
873018,791,0,0
873020,0,32496,0
873031,0,26,0
873032,3194,6175,0
873036,0,5904,0
873037,0,1897,0
873038,34,0,0
873039,0,812,0
873040,78,39,0
873042,0,68,0
873043,0,3780,0
873044,0,1140,0
873046,0,151,0
873047,1710,0,0
873048,0,8,0
873049,0,32201,0
873058,0,5,0
873059,0,11365,0
873066,0,67995,0
873082,0,955,0
873083,0,4478,0
873084,0,4674,0
873085,0,98,0
873086,4625,57091,0
873114,0,6541,0
873117,0,1188,0
873118,0,6186,0
873119,0,1143,0
873122,0,4408,0
873124,0,2334,0
873127,0,5,0
873128,0,248,0
873129,0,497,0
873130,3255,34514,0
873140,14031,10772,0
873149,1462,82,0
873153,0,656,0
873154,0,165,0
873155,0,756,0
873157,0,254,0
873158,0,137,0
873159,17,160,0
873161,0,12,0
873162,2634,13215,0
873176,0,6132,0
873183,0,3967,0
873184,0,54,0
873185,0,1270,0
873186,0,5097,0
873187,0,3578,0
873191,0,184,0
873193,0,439,0
873194,0,9206,0
873200,0,9007,0
873201,0,92,0
873203,0,17481,0
873212,0,5974,0
873213,0,223,0
873214,0,1179,0
873215,0,4913,0
873217,0,841,0
873218,0,5606,0
873220,0,127,0
873221,0,6523,0
873222,0,1865,0
873225,0,29428,0
873237,0,4122,0
873239,0,70,0
873242,0,2393,0
873243,0,2196,0
873249,0,1568,0
873250,0,28273,0
873260,0,5610,0
873262,0,23,0
873264,0,228,0
873265,0,1099,0
873266,0,60538,0
873285,0,119,0
873286,0,4431,0
873289,0,2789,0
873290,0,10292,0
873299,0,1379,0
873300,0,7078,0
873305,0,3,0
873306,5691,11501,0
873310,598,8105,0
873316,0,9528,0
873321,0,2428,0
873322,0,5393,0
873323,0,234,0
873324,0,117,0
873325,0,327,0
873326,0,208,0
873327,0,11378,0
873330,0,1933,0
873334,0,5297,0
873337,0,69,0
873338,3458,27316,0
873348,0,8335,0
873350,0,9,0
873351,0,1122,0
873353,0,279,0
873354,0,12089,0
873359,0,6617,0
873361,0,259,0
873365,0,626,0
873366,0,795,0
873369,0,3,0
873370,0,839,0
873371,0,24,0
873372,0,5105,0
873373,0,24336,0
873383,0,31,0
873384,0,71,0
873385,0,5400,0
873387,0,1492,0
873389,0,30529,0
873396,0,11581,0
873398,0,1282,0
873400,0,524,0
873401,0,78421,0
873419,0,22320,0
873423,0,815,0
873427,0,786,0
873430,0,5514,0
873433,0,2300,0
873437,5205,9385,0
873450,0,8651,0
873453,0,76,0
873455,0,2656,0
873456,0,13785,0
873460,153,8093,0
873473,0,5037,0
873475,0,13749,0
873480,0,8093,0
873482,1596,18187,0
873490,0,124531,0
873522,0,26,0
873523,3026,148070,0
873571,0,16407,0
873574,0,96165,0
873603,0,483,0
873604,0,1407,0
873606,0,18031,0
873610,0,24745,0
873616,0,4687,0
873617,0,837,0
873618,0,12,0
873619,0,2020,0
873620,0,32746,0
873627,0,20,0
873628,0,450,0
873629,0,765,0
873631,0,1899,0
873633,0,1247,0
873634,0,134,0
873635,0,14889,0
873640,0,769,0
873641,0,11137,0
873646,0,6299,0
873648,0,3135,0
873649,0,36,0
873650,0,307,0
873652,0,7116,0
873654,0,58,0
873655,0,480,0
873656,0,5687,0
873657,0,1217,0
873659,0,13173,0
873661,0,317,0
873662,0,1097,0
873663,0,30,0
873664,0,971,0
873665,0,120,0
873669,0,1517,0
873670,0,6584,0
873673,0,362,0
873674,0,5826,0
873676,20,0,0
873677,0,1723,0
873678,0,5449,0
873679,0,1401,0
873681,0,5763,0
873684,0,179,0
873685,0,4477,0
873686,0,23099,0
873690,0,4267,0
873697,0,1250,0
873698,0,755,0
873699,0,6020,0
873702,0,513,0
873703,0,12,0
873704,0,31,0
873705,0,6131,0
873707,0,6683,0
873708,0,52439,0
873718,51595,24014,0
873749,0,1880,0
873750,4488,6826,0
873755,0,967,0
873756,0,43,0
873757,0,629,0
873758,23,44142,0
873770,0,5,0
873771,0,599,0
873775,0,11683,0
873778,0,2391,0
873780,0,4077,0
873781,0,10308,0
873784,0,952,0
873785,0,237,0
873787,0,51332,0
873800,0,4318,0
873801,0,3051,0
873803,0,1692,0
873804,59,189568,0
873847,0,12,0
873848,0,5,0
873849,618,18696,0
873859,0,25079,0
873864,0,1364,0
873866,0,76208,0
873885,0,938,0
873886,0,1106,0
873887,0,25729,0
873895,0,1684,0
873898,0,3161,0
873899,0,312,0
873900,0,48,0
873901,0,3968,0
873904,144,2438,0
873907,0,3310,0
873908,0,774,0
873909,0,896,0
873910,4,272632,0
873991,3116,3008,0
873993,0,858,0
873996,501,13769,0
874008,0,2708,0
874010,0,24547,0
874017,0,309,0
874018,0,2860,0
874022,0,5071,0
874025,0,13422,0
874032,0,12,0
874033,0,6017,0
874034,0,5419,0
874035,0,364,0
874036,0,28,0
874037,0,336,0
874038,0,11,0
874039,0,30224,0
874048,0,13739,0
874051,0,81,0
874052,0,64,0
874053,0,238,0
874054,0,150581,0
874088,0,263,0
874089,0,117,0
874090,0,6546,0
874091,0,5716,0
874093,0,42,0
874094,0,1046,0
874095,0,35542,0
874105,0,117,0
874107,0,13471,0
874112,0,6691,0
874115,0,1985,0
874116,0,8,0
874117,0,191572,0
